review_date,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body
1995-11-03,US,53095862,R14ROWVBQ7XEJD,670858692,40528119,Rose Madder,Books,4,0,0,FALSE,FALSE,"real, yet not. King's a great storyteller, as usual","I was surprised by how natural, as opposed to supernatural, the book started out. But both the natural and supernatural elements were spell-binding. Very different subject matter for King"
1995-11-03,US,52815693,R2WQA2A4U75121,932716164,996304390,Grammars for Jess & Twenty Two Cropped Sets,Books,5,0,0,FALSE,FALSE,Great modern text/poetry - truly cool,Good poetry read for those into one of the best poets in America. Lots of personal stuff but not sappy. Neat and sharp.
1995-11-03,US,53095862,R2P3PS223QK7EB,449902242,270954632,"Healthy Sleep Habits, Happy Child",Books,5,1,1,FALSE,FALSE,Changed my life,"My 8 month old son suddenly wasn't sleeping. He'd wake up 5 and 6 times in the night (when he'd been sleeping through) and we'd go to him and hold him, as always. He wasn't napping at day care. Little did we know--we should have been letting him cry it out! I read this book one week ago, and my son has completely turned around. He's sleeping through the night and at day care. What I didn't realize was that we were harming him by not letting him develop self-soothing skills (like sucking on his fingers, rocking, cooing, even crying) which he needed to put himself to sleep when we're not around. I had thought &quot;Cry it out. That's not natural. He'll think he's abandoned. He'll cry for hours.&quot; But he never cried for more than 10 minutes. Now he's a happy baby again"
1995-11-03,US,52176002,R1M97P3WEMGYIG,688124089,595253424,Shadow of a Dark Queen (The Serpentwar Saga),Books,4,0,0,FALSE,FALSE,One of the finest fantasies I have read,"Exciting story, easy to read and understand and visionize. One of my top 10."
1995-11-04,US,53096531,R32X957QKAMEGB,1852423269,61043751,The Roaches Have No King (High Risk Books),Books,4,2,2,FALSE,FALSE,you will never look at roaches the same way.,"A very interesting work of fiction. It is the story of a group of roaches that inhabit an apartment in New York City.A new girlfriend has moved in with Ira and cleaned away theirfood supply. This leads our hero, a roach named Numbers, toconcoct a plan to drive away the new, tidy roomate. Numbersand his generation were literally raised in books and have become imprinted on the book in which they were raised, taking onthat book's theme in name and personality. Would have rateda bit higher but it approached ethnic differences in a somewhat stereotypical manner"
1995-11-07,US,53095937,R178X6Y87EZH9X,394756827,296214142,"Gödel, Escher, Bach: An Eternal Golden Braid",Books,5,0,0,FALSE,FALSE,True Art,"dcmsin@hk.super.net is absolutely right. As the Hacker's Dictionary puts it, this is the Must Read book for anyserious computer user - though I recommend it to anyone which can appriciate true art"
1995-11-08,US,53094761,R3KORFVOX2G1QY,380713853,611117139,Brazzaville Beach,Books,5,0,1,FALSE,FALSE,An excellent novel for holiday reading.,"This is one of the more interesting and fun novels that I have read in the last few years. It would probably appeal to many people with a scientific background. It describes research studying chimps in the wild in Africa, and ties it in with a very well-written human story about the researchers and their lives."
1995-11-08,US,53096008,R11ZEIWYRMB3Y9,819562513,114140530,"Great River: The Rio Grande in North American History. Vol. 1, Indians and Spain. Vol. 2, Mexico and the United States. 2 vols. in one",Books,5,24,24,FALSE,FALSE,Horgan's masterpiece history of the Rio Grande river.,"One of the major materpieces of American historical writing. The two volumes are a continuing delight, far better than any historical novel. Scene succeds scene, filled with movement, passion and unbelievable heroism. Won the Pulitzer and Bancroft Prizes for History, and is considered the greatest history of the Rio Grande from pre-Columbian time to mid 20th century."
1995-11-09,US,51925861,R2QYF10JPWP7BN,262510189,189809054,Ordinary Differential Equations (MIT Press),Books,5,32,35,FALSE,FALSE,A geometrical approach to differential equations.,"This is one of the few original books in the area of differential equations. In his clear style, Arnold presents the basics of differential equations. He is more interested in understanding the solutions than in deriving them by analytical methods. The text is well organized and there seem to be more figures than proofs (although all proofs are there, it just that they do not get in the way). A must, if you are in the area of chaos and dynamical systems. (RM)"
1995-11-09,US,53095810,R1O8J7W0A60O2R,446364967,500372789,The Turing Option (Questar Science Fiction),Books,5,5,7,FALSE,TRUE,About building a super-intelligent machine.,"This adventure novel explains some of the theories in my non-fiction, &quot;The Society of Mind.&quot;To find more about how the robot Sven was created, there are additional chapters at [...] or ftp://ftp.ai.mit.edu/pub/minsky/option.chapters Best wishes, Marvin Minsky, MI"
1995-11-11,US,52648220,R8XSPTXK3YTVL,914457551,710956461,The Complete Book of Golf Games,Books,5,14,14,FALSE,FALSE,A must for golfers who want to spice up their game!,"This is a delightful, as well as practical, compendium of over 80 golf side games, wagers, tournament formats, etc. -- all designed to make your next round of 18 holes more fun (and maybe more profitable!). The illustrations, trivia, and overall production quality of this book make it far superior to the older books available on the same topic. Eye-popping cover and fair price ($9.95) make it a great gift for any golfer. I highly recommend this book"
1995-11-11,US,53096485,R87VUTMFOE6N,B000002OTL,877615083,Pulp Fiction: Music From The Motion Picture,Music,5,0,1,FALSE,FALSE,Pulp Fiction Soundtrack: EXCELLENT!!!!,Pulp Fiction the movie is one of my favorite movies. The soundtrack is excellent. I reccommend it. E-Mail me and tell me your thoughts on the movie &amp; the soundtrack of PULP FICTION. END
1995-11-11,US,53096485,RVS529AN21RR3,6302136105,701401373,The Doors [VHS],Video,5,1,2,FALSE,FALSE,The Doors: The best movie ever,The Doors is one of my favorite movies. Val Kilmer is a great actor. E-Mail me and tell me your thoughts on this movie END
1995-11-12,US,53062069,R6HGFGKXN1CJ4,262560704,328483841,Effective Cycling: 6th Edition,Books,5,16,17,FALSE,FALSE,This book should be on every cyclist's bookshelf!,"<br />Whatever your involvement in cycling, you'll want to read *Effective Cycling*. You'll learn about every aspect of riding, from selecting equipment to touring to riding in traffic. Find out what kind of accidents really happen to cyclists, so you can learn how to avoid that sort of accident, and stop worrying about accidents that almost never happen. (Like being hit from behind.) <br />Forester is one of the world's foremost experts in traffic cycling, and he designed the *Effective Cycling* program which is taught by the League of American Bicyclists. A similar program is the Can-Bike Skills program of the Canadian Cycling Association. Both courses teach traffic cycling skills and use *Effective Cycling* as the text. <br />I consider the &quot;riding in traffic&quot; chapters to be most important. You'll learn where to be on the road (which lane? how far from the curb?) and where to be within your lane (right? middle? left?) - all of which depends on what sort of road you're riding on. You'll learn how to change lanes properly in any traffic condition, how to gain cooperation from motorists, how to prevent acccidents from happening to you, and how to avoid an accident that's coming your way by using emergency maneuvers. <br />If you are going to buy only one cycling book, *Effective Cycling* should certainly be the one. While you're at it, buy a gift copy for every cyclist you love. <br />Forester's *Effective Cycling* techniques work. I ride in busy city traffic every day and it's easy and fun. This I owe in large part to *Effective Cycling*."
1995-11-13,US,51905519,R104VGYWF74891,380772574,871311374,Enchanted (Medieval Series),Books,4,0,0,FALSE,FALSE,Hot!Hot!Hot!,"This tale of the cold, Norman heiress, and the strong, unforgiving man she is forced to wed is not to be missed. Told in the style like only Lowell can do it, this story unites passion, anger, acceptance and a love in love story that will leave you begging for more!"
1995-11-13,US,53095772,R1VK62QTKCCQSY,441094996,271001733,The Cat Who Walks through Walls,Books,3,3,5,FALSE,FALSE,Half of a very good book.,"The first half of this book is vintage Heinlein. This is probably because the first half was written twenty years before the second half. The latter half of the book is reminiscent of Heinlein's &quot;Number of the Beast&quot;, and is almost as poorly written. Recommended only for someone who wants to read _every_ Heinlein novel."
1995-11-13,US,51905519,R1W3Q924D35H26,671744593,793793081,Remembrance,Books,4,0,0,FALSE,FALSE,This was one page-turner I'm glad read. Don't miss it!!!,"This was the first book by Jude Deveraux that I had ever read and boy was I pleasantly surprised.I was also deeply regretful that it took me this long to find out about her! At least now, when I'm waiting for Judith McNaught to turn out a new book, I'll have her friend, Jude Deveraux, to read!"
1995-11-13,US,53095776,R3JNYVZLP1APW5,405038437,780827467,New Conscience and an Ancient Evil (Family in America),Books,3,0,17,FALSE,FALSE,"addams, j (text, hard)",a new conscience and an ancient evi
1995-11-15,US,53095748,RG6LPC4W8LN29,399134204,31287929,The Joy Luck Club,Books,5,0,1,FALSE,FALSE,Gives a deeper understanding of chinese culture.,The book in some way or another gives a deeper view into the chinese own set of behaviour. Touching at times.
1995-11-15,US,53095622,R1TUW5NZB1TPG,1886186006,587691602,Sponging: A Guide to Living Off Those You Love,Books,5,0,0,FALSE,FALSE,"If God were funny, he would have written this book.","This book is so stupid, it's genius. I read it in two hours and then read it again on the toilet a day later. I laughed twice as hard the second time. It's hard to believe that these guys found somebody to publish this stuff, but I'm glad they did. I gave a copy to my son who still won't get the hint that I want him to get his lazy butt off my damn couch. He laughed harder than I did and hid the remote control until I leant him $20 and a pint of bourbon. Good book."
1995-11-16,US,53095745,R83URIAFD3XJT,671870785,857524868,"Building Bridge: New, Quick, & Easy Way to Learn America's Favorite Card Game",Books,5,2,2,FALSE,FALSE,"Terrific! Easy to understand, clear, and witty, too!","I'm just a beginner learning Bridge by all different means - computer programs, books, and so on, but not with real people and not on-line yet. This book is teaching me more than any other book I've seen or read, and I'm really beginning to understand the game PLUS the reasons behind the bidding and play, thanks to this book. I really can't say enough good things about this book. If you're learning Bridge, I highly recommend it, and while you're learning, please drop me a line, too. (PLEASE NOTE CORRECTION IN MY E-MAIL ADDRESS) P.S.: I've been teaching my 13-, 12-, and 9-year-olds out of this book, too, and it's easy enough for them to understand"
1995-11-18,US,53095729,RQX0NHIJ2Z569,452274591,508221835,Mid-life Confidential: The Rock Bottom Remainders Tour America with Three Chords and an Attitude,Books,5,1,4,FALSE,FALSE,by most of your favorite authors - great,"Dave Barry, Kingsolver, Marsh and Stephen King and the rest. If you like books this one is for you"
1995-11-19,US,53095695,R9TJBUNJX6D8K,038794284X,329995254,Introduction to Game Theory (Universitext),Books,4,1,3,FALSE,FALSE,An excellent book to be used in introductory courses of GT,"Though it is an excellent introductory book to be used in Game Theory courses, it is not suggested for self study in case the reader lacks on a mathematics background. The provided material seems to be the result of the author's hard work on issues related to teaching GT. The final chapter devoted to Programming algorithms and techniques sounds more as an addendum or appendix, than as a &quot;sine qua non&quot; component of the book. Adamantios Koumpis BSc in Computer Science Institute of Computer Science, Foundation for Research and Technology-Hellas Crete, Greece"
1995-11-19,US,53096434,RKZTXDBM6PX4N,691077304,232298383,"Open Borders, Nonalignment, and the Political Evolution of Yugoslavia (Princeton Legacy Library)",Books,5,3,3,FALSE,FALSE,An excellent monograph.,An excellent monograph by an outstanding scholar
1995-11-20,US,53026422,R33R0DFKAO6ESU,441631215,832437752,Only A Trillion,Books,4,0,6,FALSE,FALSE,fantastic review,i am continually amazed and astounded
1995-11-21,US,53095692,RQR7102OERFLE,553299077,87417247,The Face of the Waters,Books,5,0,0,FALSE,FALSE,Would have made a better screenplay than WATERWORLD!,"One of AGbergs best! A wonderfully lucid view of Hydros, a planet of water, and the search by marooned earthmen for paradise and spiritual redemtion. A remarkable journey through an exotic alien world. Read it!"
1995-11-22,US,53096316,R3RRC9ZELZT51B,676312977,178447398,Hero and the Crown,Books,1,13,33,FALSE,FALSE,"Read it aloud yourself, instead.","The book in print is magical, evocative, and lyrical. The audiotapes are leaden and so disappointing. The voices for the main characters are wrong, wrong, wrong. The female sounds wimpy and trapped in a bad sitcom, while the male lead sounds like he has hair on his knuckles. If you really want a good fantasy on tape, buy something read by Flo Gibson. If you like McKinley, you will enjoy the E.E. Nesbit books, such as &quot;Five Children and It,&quot; and &quot;The Enchanted Castle,&quot; both excellently read"
1995-11-22,US,53073385,R3IJ91HHIWFF81,848808169,150825861,These Old Shades,Books,5,24,25,FALSE,FALSE,"Heyer's best, charming, witty, full of humor","For a light-hearted read, this is one of the most wittily written Regency romances ever published. Full of believable and captivating characters, These Old Shades will take you body and soul to a time and place long past, if indeed it ever existed. The Duc of Avon is the male lead; he is an unrepentant reprobate whose basic good nature has not quite entirely withered away. He adpots a street waif in Paris, playing along with the charade that the child is a boy. His motives are not of the best, at first, but as the story unfolds, we are allowed to watch a subtle shift in the thrust of his plans. The two main characters are supported by a rich cast of characters, from the household servants to the pinnacle of Paris society. The Duc's bubble-headed sister is not as much of a lightweight as she would have you believe, and his younger brother is just a simple, nice fellow. The biggest appeal of this book, for this reviewer at any rate, is the language-of-the-day, with which Ms. Heyer brings these people and this era to brilliant clarity."
1995-11-22,US,53096008,R12YVQ9SW06GA7,805240616,710501777,The Five Books of Moses: The Schocken Bible: Volume I / Deluxe Edition,Books,5,9,9,FALSE,FALSE,A major translation of the First Five Books of The Bible,A glorious book that is magnificently printed. Mr. Fox's translation is pure poetry. The commentary is the best I have ever read. For the Bible student and layman this is a version of the first five books of Moses that should not be missed. Will undoubtly become a classic in Bible literature. The translation from the Hebrew is a joy to read and brings new insights to this the greatest of all books written.
1995-11-24,US,53095677,R2XVQZDED8Q2H5,910311978,360983853,En Route to Global Occupation,Books,5,13,16,FALSE,FALSE,Ready for The Federation of Earth and a new constitution?,This book reads like a journey of an author who lived the story he tells. That`s exactly what it is. Includes reproductions of documents attained from organizations who are willing to destroy the soveriegnty of all nations in favor of a world Gov`t. Gary Kah served in the Reagan Administration as a high ranking official and became a infiltrator of the World Parliament and Constitution Assoc. Written from a Christian perspective with a slant on Bible Prophecy. Well documented. Read in conjunction with William Jaspers` Global Tyranny Step by Step to see the same story from a secular point of view.
